"","SampleID","FishYear","Year","Month","Day","birth_month","Method","Region","region_year","Site","site_year","Cohort","cohort_year","region_cohort","site_cohort","TL","FL","SL","Weight","Sex","Stage","MaturityStage","LOtoWt","ROtoWt","Width","Age","sAge","AAC","sAAC","Edge","EdgeRatio","EdgeType","region_stage_year","region_stage_cohort"
"61","AA629",2021,"2022","2","19","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",622,NA,524,3820,"",NA,"Immature",1.022,0.99,0.266,3,-0.529342329603742,3,-1.09363072162382,0.108,0.406015037593985,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"62","AA631",2020,"2022","2","18","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",642,NA,542,3100,"",NA,"Immature",1.094,1.091,0.599,2,-0.934807437711907,3,-1.09363072162382,0.13,0.462633451957295,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"63","AA631",2021,"2022","2","18","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",642,NA,542,3100,"",NA,"Immature",1.094,1.091,0.281,3,-0.529342329603742,3,-1.09363072162382,0.13,0.462633451957295,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"64","AA632",2019,"2022","2","18","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2017","2017_2019","Riau Archipelago_2017","Riau Archipelago_2017",617,NA,521,3480,"",NA,"Immature",1.234,1.252,0.425,2,-0.934807437711907,4,-0.805948649172035,0.094,0.482051282051282,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2017"
"65","AA632",2020,"2022","2","18","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2017","2017_2020","Riau Archipelago_2017","Riau Archipelago_2017",617,NA,521,3480,"",NA,"Immature",1.234,1.252,0.209,3,-0.529342329603742,4,-0.805948649172035,0.094,0.482051282051282,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2017"
"66","AA632",2021,"2022","2","18","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2017","2017_2021","Riau Archipelago_2017","Riau Archipelago_2017",617,NA,521,3480,"",NA,"Immature",1.234,1.252,0.195,4,-0.241660257151961,4,-0.805948649172035,0.094,0.482051282051282,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2017"
"67","AA638",2020,"2022","2","26","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",711,NA,519,3200,"",NA,"Immature",1.072,1.092,0.393,2,-0.934807437711907,3,-1.09363072162382,0.138,0.610619469026549,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"68","AA638",2021,"2022","2","26","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",711,NA,519,3200,"",NA,"Immature",1.072,1.092,0.226,3,-0.529342329603742,3,-1.09363072162382,0.138,0.610619469026549,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"69","AA640",2019,"2022","2","25","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2017","2017_2019","Riau Archipelago_2017","Riau Archipelago_2017",583,NA,520,2700,"",NA,"Immature",0.91,0.92,0.533,2,-0.934807437711907,4,-0.805948649172035,0.086,0.385650224215247,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2017"
"70","AA640",2020,"2022","2","25","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2017","2017_2020","Riau Archipelago_2017","Riau Archipelago_2017",583,NA,520,2700,"",NA,"Immature",0.91,0.92,0.295,3,-0.529342329603742,4,-0.805948649172035,0.086,0.385650224215247,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2017"
"71","AA640",2021,"2022","2","25","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2017","2017_2021","Riau Archipelago_2017","Riau Archipelago_2017",583,NA,520,2700,"",NA,"Immature",0.91,0.92,0.223,4,-0.241660257151961,4,-0.805948649172035,0.086,0.385650224215247,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2017"
"72","AA772",2020,"2022","3","5","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",640,NA,547,3460,"",NA,"Immature",1.061,1.068,0.295,2,-0.934807437711907,3,-1.09363072162382,0.079,0.897727272727273,"Wide","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"73","AA772",2021,"2022","3","5","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",640,NA,547,3460,"",NA,"Immature",1.061,1.068,0.088,3,-0.529342329603742,3,-1.09363072162382,0.079,0.897727272727273,"Wide","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"74","AA773",2020,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",537,NA,456,2540,"",NA,"Immature",0.758,0.766,0.328,2,-0.934807437711907,3,-1.09363072162382,0.058,0.331428571428571,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"75","AA773",2021,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",537,NA,456,2540,"",NA,"Immature",0.758,0.766,0.175,3,-0.529342329603742,3,-1.09363072162382,0.058,0.331428571428571,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"76","AA774",2019,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2017","2017_2019","Riau Archipelago_2017","Riau Archipelago_2017",575,NA,491,2940,"",NA,"Immature",1,1.074,0.315,2,-0.934807437711907,4,-0.805948649172035,0.079,0.473053892215569,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2017"
"77","AA774",2020,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2017","2017_2020","Riau Archipelago_2017","Riau Archipelago_2017",575,NA,491,2940,"",NA,"Immature",1,1.074,0.158,3,-0.529342329603742,4,-0.805948649172035,0.079,0.473053892215569,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2017"
"78","AA774",2021,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2017","2017_2021","Riau Archipelago_2017","Riau Archipelago_2017",575,NA,491,2940,"",NA,"Immature",1,1.074,0.167,4,-0.241660257151961,4,-0.805948649172035,0.079,0.473053892215569,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2017"
"79","AA775",2019,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2017","2017_2019","Riau Archipelago_2017","Riau Archipelago_2017",541,NA,468,2660,"",NA,"Immature",0.79,0.766,0.389,2,-0.934807437711907,4,-0.805948649172035,0.065,0.474452554744526,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2017"
"80","AA775",2020,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2017","2017_2020","Riau Archipelago_2017","Riau Archipelago_2017",541,NA,468,2660,"",NA,"Immature",0.79,0.766,0.202,3,-0.529342329603742,4,-0.805948649172035,0.065,0.474452554744526,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2017"
"81","AA775",2021,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2017","2017_2021","Riau Archipelago_2017","Riau Archipelago_2017",541,NA,468,2660,"",NA,"Immature",0.79,0.766,0.137,4,-0.241660257151961,4,-0.805948649172035,0.065,0.474452554744526,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2017"
"82","AA776",2020,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",569,NA,485,2900,"",NA,"Immature",1.017,0.993,0.562,2,-0.934807437711907,3,-1.09363072162382,0.072,0.356435643564356,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"83","AA776",2021,"2022","3","4","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",569,NA,485,2900,"",NA,"Immature",1.017,0.993,0.202,3,-0.529342329603742,3,-1.09363072162382,0.072,0.356435643564356,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"84","AA803",2018,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",700,NA,599,4860,"",NA,"Immature",1.634,1.71,0.609,2,-0.934807437711907,5,-0.582805097857825,0.147,0.483552631578947,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"85","AA803",2019,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",700,NA,599,4860,"",NA,"Immature",1.634,1.71,0.393,3,-0.529342329603742,5,-0.582805097857825,0.147,0.483552631578947,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"86","AA803",2020,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",700,NA,599,4860,"",NA,"Immature",1.634,1.71,0.304,4,-0.241660257151961,5,-0.582805097857825,0.147,0.483552631578947,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"87","AA803",2021,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",700,NA,599,4860,"",NA,"Mature",1.634,1.71,0.304,5,-0.0185167058377516,5,-0.582805097857825,0.147,0.483552631578947,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"88","AA804",2020,"2022","3","11","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",672,NA,574,4160,"",NA,"Immature",1.131,1.149,0.476,2,-0.934807437711907,3,-1.09363072162382,0.052,0.196969696969697,"Narrow","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"89","AA804",2021,"2022","3","11","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",672,NA,574,4160,"",NA,"Immature",1.131,1.149,0.264,3,-0.529342329603742,3,-1.09363072162382,0.052,0.196969696969697,"Narrow","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"90","AA805",2020,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",627,NA,540,3040,"",NA,"Immature",0.93,0.929,0.461,2,-0.934807437711907,3,-1.09363072162382,0.115,0.515695067264574,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"91","AA805",2021,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",627,NA,540,3040,"",NA,"Immature",0.93,0.929,0.223,3,-0.529342329603742,3,-1.09363072162382,0.115,0.515695067264574,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"92","AA807",2016,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2016","Riau Archipelago","Riau Archipelago_2016","2014","2014_2016","Riau Archipelago_2014","Riau Archipelago_2014",664,NA,573,3680,"",NA,"Immature",1.296,1.28,0.423,2,-0.934807437711907,7,-0.246332861236612,0.059,0.5,"Intermediate","Riau Archipelago_Immature_2016","Riau Archipelago_Immature_2014"
"93","AA807",2017,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2017","Riau Archipelago","Riau Archipelago_2017","2014","2014_2017","Riau Archipelago_2014","Riau Archipelago_2014",664,NA,573,3680,"",NA,"Immature",1.296,1.28,0.275,3,-0.529342329603742,7,-0.246332861236612,0.059,0.5,"Intermediate","Riau Archipelago_Immature_2017","Riau Archipelago_Immature_2014"
"94","AA807",2018,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2014","2014_2018","Riau Archipelago_2014","Riau Archipelago_2014",664,NA,573,3680,"",NA,"Immature",1.296,1.28,0.197,4,-0.241660257151961,7,-0.246332861236612,0.059,0.5,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2014"
"95","AA807",2019,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2014","2014_2019","Riau Archipelago_2014","Riau Archipelago_2014",664,NA,573,3680,"",NA,"Mature",1.296,1.28,0.128,5,-0.0185167058377516,7,-0.246332861236612,0.059,0.5,"Intermediate","Riau Archipelago_Mature_2019","Riau Archipelago_Mature_2014"
"96","AA807",2020,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2014","2014_2020","Riau Archipelago_2014","Riau Archipelago_2014",664,NA,573,3680,"",NA,"Mature",1.296,1.28,0.128,6,0.163804850956203,7,-0.246332861236612,0.059,0.5,"Intermediate","Riau Archipelago_Mature_2020","Riau Archipelago_Mature_2014"
"97","AA807",2021,"2022","3","9","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2014","2014_2021","Riau Archipelago_2014","Riau Archipelago_2014",664,NA,573,3680,"",NA,"Mature",1.296,1.28,0.118,7,0.317955530783461,7,-0.246332861236612,0.059,0.5,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2014"
"98","AA811",2019,"2022","3","10","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2017","2017_2019","Riau Archipelago_2017","Riau Archipelago_2017",665,NA,563,4180,"",NA,"Immature",1.255,1.256,0.443,2,-0.934807437711907,4,-0.805948649172035,0.079,0.381642512077295,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2017"
"99","AA811",2020,"2022","3","10","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2017","2017_2020","Riau Archipelago_2017","Riau Archipelago_2017",665,NA,563,4180,"",NA,"Immature",1.255,1.256,0.295,3,-0.529342329603742,4,-0.805948649172035,0.079,0.381642512077295,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2017"
"100","AA811",2021,"2022","3","10","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2017","2017_2021","Riau Archipelago_2017","Riau Archipelago_2017",665,NA,563,4180,"",NA,"Immature",1.255,1.256,0.207,4,-0.241660257151961,4,-0.805948649172035,0.079,0.381642512077295,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2017"
"101","AA814",2019,"2022","3","24","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2017","2017_2019","Riau Archipelago_2017","Riau Archipelago_2017",613,NA,534,3300,"",NA,"Immature",1.061,1.049,0.354,2,-0.934807437711907,4,-0.805948649172035,0.098,0.553672316384181,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2017"
"102","AA814",2020,"2022","3","24","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2017","2017_2020","Riau Archipelago_2017","Riau Archipelago_2017",613,NA,534,3300,"",NA,"Immature",1.061,1.049,0.285,3,-0.529342329603742,4,-0.805948649172035,0.098,0.553672316384181,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2017"
"103","AA814",2021,"2022","3","24","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2017","2017_2021","Riau Archipelago_2017","Riau Archipelago_2017",613,NA,534,3300,"",NA,"Immature",1.061,1.049,0.177,4,-0.241660257151961,4,-0.805948649172035,0.098,0.553672316384181,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2017"
"104","AA815",2020,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",615,NA,519,3380,"",NA,"Immature",1.17,1.149,0.354,2,-0.934807437711907,3,-1.09363072162382,0.108,0.548223350253807,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"105","AA815",2021,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",615,NA,519,3380,"",NA,"Immature",1.17,1.149,0.197,3,-0.529342329603742,3,-1.09363072162382,0.108,0.548223350253807,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"106","AA816",2020,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",611,NA,521,3100,"",NA,"Immature",0.936,NA,0.295,2,-0.934807437711907,3,-1.09363072162382,0.079,0.403061224489796,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"107","AA816",2021,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",611,NA,521,3100,"",NA,"Immature",0.936,NA,0.196,3,-0.529342329603742,3,-1.09363072162382,0.079,0.403061224489796,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"108","AA817",2020,"2022","3","24","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",572,NA,493,2640,"",NA,"Immature",0.876,0.862,0.44,2,-0.934807437711907,3,-1.09363072162382,0.094,0.566265060240964,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"109","AA817",2021,"2022","3","24","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",572,NA,493,2640,"",NA,"Immature",0.876,0.862,0.166,3,-0.529342329603742,3,-1.09363072162382,0.094,0.566265060240964,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
"110","AA818",2018,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2018","Riau Archipelago","Riau Archipelago_2018","2016","2016_2018","Riau Archipelago_2016","Riau Archipelago_2016",669,NA,574,4140,"",NA,"Immature",1.266,1.22,0.31,2,-0.934807437711907,5,-0.582805097857825,0.058,0.402777777777778,"Intermediate","Riau Archipelago_Immature_2018","Riau Archipelago_Immature_2016"
"111","AA818",2019,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2019","Riau Archipelago","Riau Archipelago_2019","2016","2016_2019","Riau Archipelago_2016","Riau Archipelago_2016",669,NA,574,4140,"",NA,"Immature",1.266,1.22,0.267,3,-0.529342329603742,5,-0.582805097857825,0.058,0.402777777777778,"Intermediate","Riau Archipelago_Immature_2019","Riau Archipelago_Immature_2016"
"112","AA818",2020,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2016","2016_2020","Riau Archipelago_2016","Riau Archipelago_2016",669,NA,574,4140,"",NA,"Immature",1.266,1.22,0.173,4,-0.241660257151961,5,-0.582805097857825,0.058,0.402777777777778,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2016"
"113","AA818",2021,"2022","3","21","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2016","2016_2021","Riau Archipelago_2016","Riau Archipelago_2016",669,NA,574,4140,"",NA,"Mature",1.266,1.22,0.144,5,-0.0185167058377516,5,-0.582805097857825,0.058,0.402777777777778,"Intermediate","Riau Archipelago_Mature_2021","Riau Archipelago_Mature_2016"
"114","AA819",2020,"2022","3","20","10",NA,"Riau Archipelago","Riau Archipelago_2020","Riau Archipelago","Riau Archipelago_2020","2018","2018_2020","Riau Archipelago_2018","Riau Archipelago_2018",624,NA,542,3420,"",NA,"Immature",0.918,0.931,0.339,2,-0.934807437711907,3,-1.09363072162382,0.079,0.405128205128205,"Intermediate","Riau Archipelago_Immature_2020","Riau Archipelago_Immature_2018"
"115","AA819",2021,"2022","3","20","10",NA,"Riau Archipelago","Riau Archipelago_2021","Riau Archipelago","Riau Archipelago_2021","2018","2018_2021","Riau Archipelago_2018","Riau Archipelago_2018",624,NA,542,3420,"",NA,"Immature",0.918,0.931,0.195,3,-0.529342329603742,3,-1.09363072162382,0.079,0.405128205128205,"Intermediate","Riau Archipelago_Immature_2021","Riau Archipelago_Immature_2018"
